race_id,race_date,target_market,observed_tv,target_turnover_won,trifecta_turnover_won,noise_base_per_sqrt_won,break_even_u_won,noise_tv_u_1000,noise_tv_u_10000,noise_tv_u_50000,noise_tv_u_100000
2016-11-05_1_01,2016-11-05,exacta,0.0489905797568,196336100,112516400,0.000291092213153,28324.6128079,0.00920514402701,0.0291092213153,0.065090197633,0.0920514402701
2016-11-05_2_03,2016-11-05,exacta,0.0845559618842,65084500,170400000,0.000305192944617,76760.7995362,0.00965104830804,0.0305192944617,0.0682432170417,0.0965104830804
2016-11-05_2_07,2016-11-05,exacta,0.0644330647037,483997400,267686800,0.00016234636006,157518.825781,0.00513384267629,0.016234636006,0.0363017496995,0.0513384267629
2016-11-05_2_08,2016-11-05,exacta,0.113933909714,31950300,31311800,0.000609686574849,34921.4877311,0.0192799823535,0.0609686574849,0.136330062633,0.192799823535
2016-11-11_2_07,2016-11-11,exacta,0.0673900089063,253118100,141760600,0.000318466517823,44777.8739062,0.0100707955482,0.0318466517823,0.071211278241,0.100707955482
2016-11-11_2_08,2016-11-11,exacta,0.139397453402,24893500,26377700,0.000681751598021,41807.8034411,0.0215588784821,0.0681751598021,0.152444291695,0.215588784821
2016-11-13_3_02,2016-11-13,exacta,0.0658221370157,569426900,309422400,0.000186560674355,124481.195512,0.00589956652779,0.0186560674355,0.0417162349786,0.0589956652779
2016-11-13_3_05,2016-11-13,exacta,0.0418934238775,883080800,438604400,9.60214524838e-05,190351.003063,0.00303646494086,0.00960214524838,0.0214710495052,0.0303646494086
2016-11-18_2_07,2016-11-18,exacta,0.051980427177,319093400,165721600,0.000235955012224,48531.2272792,0.0074615526396,0.0235955012224,0.0527611446964,0.074615526396
2016-11-19_2_07,2016-11-19,exacta,0.0506056970334,415005500,228498700,0.000221456784406,52218.0732443,0.00700307842021,0.0221456784406,0.0495192424011,0.0700307842021
2016-11-25_2_05,2016-11-25,exacta,0.0521586198006,258605700,141797500,0.00026260592247,39449.6494821,0.00830432842056,0.026260592247,0.0587204693938,0.0830432842056
2016-11-25_2_07,2016-11-25,exacta,0.0694434451244,251746300,144699800,0.000294824751467,55479.7677462,0.00932317725229,0.0294824751467,0.065924818573,0.0932317725229
2016-12-02_2_06,2016-12-02,exacta,0.0434562289903,314551400,169323600,0.000192641032649,50886.9566626,0.00609184433976,0.0192641032649,0.0430758444258,0.0609184433976
2016-12-02_2_08,2016-12-02,exacta,0.0605152249432,317379400,164009600,0.000252679003505,57357.6029021,0.00799041167977,0.0252679003505,0.0565007428323,0.0799041167977
2016-12-02_2_09,2016-12-02,exacta,0.189909852791,20418300,22090600,0.000760366886007,62380.4644748,0.0240449121715,0.0760366886007,0.170023204495,0.240449121715
2016-12-03_1_09,2016-12-03,exacta,0.0701898552246,491304000,222340600,0.000232958054503,90780.6382449,0.00736678051513,0.0232958054503,0.0520910045776,0.0736678051513
2016-12-03_1_10,2016-12-03,exacta,0.0269430487195,615990300,279255500,0.000148285456965,33013.8636365,0.00468919787889,0.0148285456965,0.0331576361849,0.0468919787889
2016-12-04_1_10,2016-12-04,exacta,0.0284417836325,803588500,392599500,0.000121751366109,54571.5099712,0.0038501162514,0.0121751366109,0.0272244330972,0.038501162514
2016-12-10_1_02,2016-12-10,exacta,0.043873473886,330922700,194028700,0.00019004695044,53294.4808203,0.00600981225758,0.019004695044,0.0424957900099,0.0600981225758
2016-12-10_1_11,2016-12-10,exacta,0.0659087908326,648333300,295902000,0.000164823321813,159900.331126,0.00521217108443,0.0164823321813,0.0368556151851,0.0521217108443
2016-12-10_2_04,2016-12-10,exacta,0.0581555347227,303206800,187102300,0.000246524791165,55649.4539715,0.0077957983978,0.0246524791165,0.0551246191185,0.077957983978
2016-12-10_2_05,2016-12-10,exacta,0.046606635311,438554200,246195600,0.000176282512182,69899.9781285,0.00557454250152,0.0176282512182,0.0394179680484,0.0557454250152
2016-12-10_2_09,2016-12-10,exacta,0.136682624649,24119600,27162000,0.000757531898333,32555.5299722,0.0239552619896,0.0757531898333,0.16938928198,0.239552619896
2016-12-11_1_06,2016-12-11,exacta,0.065408879211,838453600,433645300,0.00011445254509,326604.756963,0.00361930726488,0.011445254509,0.025592367102,0.0361930726488
2016-12-11_1_10,2016-12-11,exacta,0.0333034006007,928428900,417929300,0.000126603690884,69196.5479618,0.00400356023378,0.0126603690884,0.0283094459019,0.0400356023378
2016-12-16_2_08,2016-12-16,exacta,0.0528316054717,378364700,193786700,0.000214363062251,60741.8076144,0.00677875522922,0.0214363062251,0.0479330379059,0.0677875522922
2016-12-16_3_09,2016-12-16,exacta,0.0441889652558,399747400,193756400,0.000228703624683,37332.0267843,0.00723224363135,0.0228703624683,0.0511396851492,0.0723224363135
2016-12-17_2_01,2016-12-17,exacta,0.0492038690461,212428000,148519100,0.000218001117538,50942.5954767,0.00689380063883,0.0218001117538,0.0487465317986,0.0689380063883
2016-12-17_2_04,2016-12-17,exacta,0.0712601399794,261404300,169695200,0.00031891671764,49927.3793717,0.0100850321165,0.031891671764,0.0713119459804,0.100850321165
2016-12-17_2_05,2016-12-17,exacta,0.0530995313644,431857800,245597300,0.000203900992512,67817.6437861,0.00644791553506,0.0203900992512,0.0455936479936,0.0644791553506
2016-12-23_2_07,2016-12-23,exacta,0.0691544100001,415539600,221594100,0.000157842940166,191950.583606,0.00499143203502,0.0157842940166,0.035294754398,0.0499143203502
2016-12-23_2_10,2016-12-23,exacta,0.0250322009584,441434400,225622800,0.000161029869072,24164.9106513,0.00509221157585,0.0161029869072,0.0360073733652,0.0509221157585
2016-12-24_2_03,2016-12-24,exacta,0.069308855321,305033600,200221400,0.000307407909952,50833.1913745,0.009721091662,0.0307407909952,0.0687384983473,0.09721091662
2016-12-30_2_06,2016-12-30,exacta,0.0610956984282,275423100,176121100,0.000232954840908,68782.4733175,0.00736667889232,0.0232954840908,0.0520902859959,0.0736667889232
2016-12-30_2_07,2016-12-30,exacta,0.0459947900714,323589800,197781100,0.000242870032896,35864.8830263,0.00768022479352,0.0242870032896,0.0543073903254,0.0768022479352
2016-12-30_2_08,2016-12-30,exacta,0.0667013134735,322249100,194260600,0.000301669705848,48888.3491656,0.00953963371552,0.0301669705848,0.0674553969028,0.0953963371552
2016-12-30_3_07,2016-12-30,exacta,0.0518088556246,461502000,246629500,0.000200582030689,66715.0708324,0.00634296074679,0.0200582030689,0.0448515055685,0.0634296074679
2017-01-07_1_01,2017-01-07,exacta,0.0318424972413,268863800,151701500,0.000204338553728,24283.6301252,0.00646175243567,0.0204338553728,0.0456914896561,0.0646175243567
2017-01-07_1_06,2017-01-07,exacta,0.0444153988384,618176700,328506100,0.000116607119583,145083.157072,0.00368744089275,0.0116607119583,0.0260741446049,0.0368744089275
2017-01-08_1_01,2017-01-08,exacta,0.0268868801664,416272500,217219800,0.000168010578957,25609.8813469,0.00531296100508,0.0168010578957,0.0375683075487,0.0531296100508
2017-01-13_2_08,2017-01-13,exacta,0.145507781571,26558900,29731100,0.000644913647506,50906.0387764,0.0203939602024,0.0644913647506,0.144207075544,0.203939602024
2017-01-13_2_09,2017-01-13,exacta,0.106156992732,24513900,26453600,0.000701685898624,22888.2040478,0.0221892564168,0.0701685898624,0.156901736818,0.221892564168
2017-01-14_2_09,2017-01-14,exacta,0.183572356757,24106600,34980700,0.000884164004446,43107.1099003,0.0279597207919,0.0884164004446,0.19770508172,0.279597207919
2017-01-15_3_04,2017-01-15,exacta,0.0311033597593,830198900,448771300,0.000113786275206,74719.6528255,0.00359823796118,0.0113786275206,0.0254433846267,0.0359823796118
2017-01-20_2_07,2017-01-20,exacta,0.0589174862536,365885700,193558900,0.000281571242064,43783.6360528,0.00890406448526,0.0281571242064,0.0629612437765,0.0890406448526
2017-02-04_2_06,2017-02-04,exacta,0.0581659348936,471160500,263458300,0.000197547638705,86694.937905,0.00624700484695,0.0197547638705,0.0441729948938,0.0624700484695
2017-02-04_2_09,2017-02-04,exacta,0.12380958111,29781700,34773100,0.000627016188976,38989.7993621,0.0198279928696,0.0627016188976,0.140205082154,0.198279928696
2017-02-10_2_04,2017-02-10,exacta,0.0516870400732,296086000,178536100,0.000236784966307,47649.1408639,0.00748779809216,0.0236784966307,0.0529467280712,0.0748779809216
2017-02-10_2_07,2017-02-10,exacta,0.0941024120238,25422700,20287300,0.000640376845621,21593.8594149,0.02025049393,0.0640376845621,0.143192615803,0.2025049393
2017-02-10_2_09,2017-02-10,exacta,0.142951319935,24800900,25365200,0.000647378306116,48759.591175,0.0204718995511,0.0647378306116,0.144758189963,0.204718995511
2017-02-11_2_06,2017-02-11,exacta,0.0544860293298,419488700,229168200,0.000268747461331,41103.7626132,0.00849854093194,0.0268747461331,0.0600937592316,0.0849854093194
2017-02-11_2_09,2017-02-11,exacta,0.139735940606,32875000,40489700,0.000548945579085,64797.4121531,0.0173591834139,0.0548945579085,0.122747963078,0.173591834139
2017-02-17_2_06,2017-02-17,exacta,0.0575978715151,368547000,204403200,0.000223418048918,66462.4520046,0.0070650990497,0.0223418048918,0.049957794478,0.070650990497
2017-02-17_2_08,2017-02-17,exacta,0.108736858743,23555100,27562400,0.000650599701572,27933.5315635,0.0205737690199,0.0650599701572,0.145478515886,0.205737690199
2017-02-18_2_06,2017-02-18,exacta,0.0775682546269,504072800,298429700,0.000170007069871,208177.636926,0.00537609559124,0.0170007069871,0.0380147364887,0.0537609559124
2017-02-18_2_07,2017-02-18,exacta,0.0959310581167,35714000,39332500,0.000524091149456,33504.6293765,0.0165732173382,0.0524091149456,0.117190343659,0.165732173382
2017-02-18_2_09,2017-02-18,exacta,0.13706682264,23450800,29639600,0.000651295859615,44290.2423121,0.0205957834702,0.0651295859615,0.145634181556,0.205957834702
2017-02-25_2_01,2017-02-25,exacta,0.0522382065748,191952300,131634700,0.00030907867023,28565.2774576,0.00977392574102,0.030907867023,0.0691120917029,0.0977392574102
2017-03-04_2_07,2017-03-04,exacta,0.133812325964,25675700,39077600,0.00050308386409,70747.5595871,0.015908908646,0.050308386409,0.112492971849,0.15908908646
2017-03-10_2_09,2017-03-10,exacta,0.152737172942,20775800,28771300,0.000686270640173,49533.4590382,0.0217017831425,0.0686270640173,0.153454780239,0.217017831425
2017-03-11_2_03,2017-03-11,exacta,0.0632178167676,67143200,193569200,0.000339572609568,34658.8128077,0.0107382287724,0.0339572609568,0.0759307438292,0.107382287724
2017-03-11_2_07,2017-03-11,exacta,0.0502676693992,483773300,269520800,0.000173359133342,84078.3239889,0.00548209714555,0.0173359133342,0.0387642806674,0.0548209714555
2017-03-11_2_09,2017-03-11,exacta,0.16180499145,28816100,43673800,0.000498415153172,105390.473207,0.0157612710437,0.0498415153172,0.111449016351,0.157612710437
2017-03-17_2_09,2017-03-17,exacta,0.153342422031,19676000,25243000,0.000778933835902,38754.6213804,0.0246320506802,0.0778933835902,0.174174900705,0.246320506802
2017-03-18_2_09,2017-03-18,exacta,0.118100008759,32491300,41632900,0.000481960351081,60045.0534167,0.0152409245131,0.0481960351081,0.107769610748,0.152409245131
2017-03-24_2_08,2017-03-24,exacta,0.140009413823,18013900,22403100,0.000982774576115,20295.8221591,0.0310780608703,0.0982774576115,0.219755075875,0.310780608703
2017-03-24_2_09,2017-03-24,exacta,0.112942843337,22431800,32918500,0.000552331481139,41813.6268422,0.0174662550381,0.0552331481139,0.123505073794,0.174662550381
2017-03-25_2_04,2017-03-25,exacta,0.0435710562523,401902600,259997700,0.000192153708316,51416.0413438,0.00607643379125,0.0192153708316,0.0429668753922,0.0607643379125
2017-03-25_2_09,2017-03-25,exacta,0.103672330162,34843900,48586100,0.000475925340133,47451.2941974,0.0150500807101,0.0475925340133,0.106420141275,0.150500807101
2017-03-31_2_08,2017-03-31,exacta,0.0971830478831,28039300,33498500,0.000516240473306,35438.6304777,0.0163249571601,0.0516240473306,0.115434879105,0.163249571601
2017-04-01_2_01,2017-04-01,exacta,0.0645527265391,224022100,172723900,0.00027965129948,53283.8377784,0.00884335056982,0.027965129948,0.0625319315633,0.0884335056982
2017-04-01_2_09,2017-04-01,exacta,0.172932725748,21934100,37342700,0.000943071964203,33625.1867579,0.0298225540433,0.0943071964203,0.210877301963,0.298225540433
2017-04-02_1_09,2017-04-02,exacta,0.057229563067,847523500,409094700,9.95741740165e-05,330329.557264,0.00314881186022,0.00995741740165,0.0222654621904,0.0314881186022
2017-04-07_2_05,2017-04-07,exacta,0.062714176207,348031700,215043400,0.000172772610968,131759.412874,0.00546354967952,0.0172772610968,0.0386331302774,0.0546354967952
2017-04-07_2_07,2017-04-07,exacta,0.060713758767,306983400,184013200,0.000261099031038,54070.9152909,0.00825667632943,0.0261099031038,0.058383518226,0.0825667632943
2017-04-08_2_09,2017-04-08,exacta,0.0879982198598,32902200,44226600,0.000540165688446,26539.5640839,0.0170815388936,0.0540165688446,0.120784719848,0.170815388936
2017-04-09_1_02,2017-04-09,exacta,0.0510425980475,439148400,271834800,0.000165699514908,94890.5730479,0.00523987874294,0.0165699514908,0.0370515379172,0.0523987874294
2017-04-09_1_09,2017-04-09,exacta,0.0523147286398,786286600,441285700,0.000143015969505,133807.015728,0.00452256205414,0.0143015969505,0.0319793429682,0.0452256205414
2017-04-14_2_05,2017-04-14,exacta,0.0467059388784,284407800,174746000,0.000230805427171,40949.8372495,0.00729870846189,0.0230805427171,0.0516096624731,0.0729870846189
2017-04-14_2_06,2017-04-14,exacta,0.0495783073959,337050100,196043400,0.000228085371224,47248.5547043,0.00721269274034,0.0228085371224,0.0510014394731,0.0721269274034
2017-04-14_2_07,2017-04-14,exacta,0.0573890508502,295760700,174448200,0.000322009102212,31763.0199993,0.010182821903,0.0322009102212,0.072003424192,0.10182821903
2017-04-15_1_11,2017-04-15,exacta,0.0640973747724,670872300,295548100,0.000148971871949,185127.92568,0.00471090422656,0.0148971871949,0.0333111232412,0.0471090422656
2017-04-15_2_01,2017-04-15,exacta,0.0462471558157,189108700,148384600,0.000324440066938,20318.9421198,0.0102596957574,0.0324440066938,0.0725470044298,0.102596957574
2017-04-15_2_08,2017-04-15,exacta,0.133312032235,22258200,30369700,0.000797831290413,27920.0741784,0.0252296406626,0.0797831290413,0.178400499994,0.252296406626
2017-04-16_1_10,2017-04-16,exacta,0.0341261460839,906935500,457720000,0.000115962276272,86604.6134544,0.00366704915676,0.0115962276272,0.0259299532569,0.0366704915676
2017-04-21_2_01,2017-04-21,exacta,0.0603531780523,35850600,102828800,0.000442849519863,18573.2511585,0.0140041314348,0.0442849519863,0.0990241630216,0.140041314348
2017-04-21_2_05,2017-04-21,exacta,0.0563764574459,280695800,171084800,0.000270135638709,43554.3760879,0.00854243895503,0.0270135638709,0.0604041651298,0.0854243895503
2017-04-22_1_10,2017-04-22,exacta,0.048676985933,671301900,315344200,0.000142572499627,116567.056566,0.00450853830526,0.0142572499627,0.0318801800889,0.0450853830526
2017-04-22_2_08,2017-04-22,exacta,0.154120462291,32247100,56180200,0.000502247786388,94163.9229804,0.0158824695477,0.0502247786388,0.112306019191,0.158824695477
2017-04-22_2_09,2017-04-22,exacta,0.113099506213,31143600,49574600,0.000541101500026,43688.178896,0.0171111318541,0.0541101500026,0.120993973678,0.171111318541
2017-04-28_2_02,2017-04-28,exacta,0.0666385590217,46300100,132457000,0.000334375919813,39717.4362136,0.0105738950132,0.0334375919813,0.074768728674,0.105738950132
2017-04-28_2_08,2017-04-28,exacta,0.143890670785,26844600,35917200,0.000602853840096,56969.3430091,0.0190639123088,0.0602853840096,0.134802216695,0.190639123088
2017-04-28_3_07,2017-04-28,exacta,0.0428250659279,369287400,221304800,0.000173838406292,60688.2503339,0.00549725308698,0.0173838406292,0.038871449357,0.0549725308698
2017-04-29_1_09,2017-04-29,exacta,0.0426094161386,628537100,317729000,0.00016068957099,70313.0252376,0.00508145040563,0.016068957099,0.0359312804009,0.0508145040563
2017-04-29_2_03,2017-04-29,exacta,0.0954127326094,71977300,200387400,0.000305032340575,97841.0025129,0.00964596956229,0.0305032340575,0.0682073048861,0.0964596956229
2017-04-29_2_08,2017-04-29,exacta,0.147511155805,35068600,42295200,0.000567358397558,67598.1416966,0.0179414478591,0.0567358397558,0.126865194455,0.179414478591
2017-04-29_2_09,2017-04-29,exacta,0.117056524824,25918700,41936400,0.000560186415615,43664.2602761,0.0177146498763,0.0560186415615,0.125261490539,0.177146498763
2017-05-05_2_02,2017-05-05,exacta,0.0955266805259,66342800,190110300,0.000323157886155,87381.5725069,0.010219149641,0.0323157886155,0.0722603000908,0.10219149641
2017-05-05_2_06,2017-05-05,exacta,0.0423826658077,480259300,297293500,0.000160989117272,69308.0214722,0.00509092289081,0.0160989117272,0.0359982609859,0.0509092289081
2017-05-05_2_08,2017-05-05,exacta,0.0942098471156,29118000,37019500,0.000544596342167,29925.6200738,0.0172216484664,0.0544596342167,0.121775444138,0.172216484664
2017-05-06_1_09,2017-05-06,exacta,0.0378297113926,653695900,314233000,0.000145548083169,67554.3120313,0.00460263451884,0.0145548083169,0.032545540796,0.0460263451884
2017-05-06_1_11,2017-05-06,exacta,0.0573109144233,560164200,276603400,0.000213382516798,72136.8226382,0.0067477476594,0.0213382516798,0.047713781277,0.067477476594
2017-05-06_2_01,2017-05-06,exacta,0.0591992874445,239590300,184258700,0.000233868631654,64075.0582122,0.00739557549292,0.0233868631654,0.0522946158182,0.0739557549292
2017-05-06_2_07,2017-05-06,exacta,0.0371517119409,511755000,305189700,0.000168918311266,48373.1311162,0.0053416660211,0.0168918311266,0.0377712826635,0.053416660211
2017-05-06_2_09,2017-05-06,exacta,0.132949108203,20800400,23733000,0.000680164246714,38207.0281706,0.0215086820263,0.0680164246714,0.152089349152,0.215086820263
2017-05-07_1_05,2017-05-07,exacta,0.051990098182,752181000,417330300,0.000131976095988,155185.350217,0.00417345060018,0.0131976095988,0.0295107522033,0.0417345060018
2017-05-07_1_09,2017-05-07,exacta,0.0606040282549,717289600,364748400,0.000122260953398,245712.600191,0.00386623081642,0.0122260953398,0.0273383802792,0.0386623081642
2017-05-12_2_05,2017-05-12,exacta,0.058426341957,283369700,188850400,0.000232940689434,62911.0131569,0.00736623138342,0.0232940689434,0.0520871216301,0.0736623138342
2017-05-12_2_08,2017-05-12,exacta,0.0962356615759,25452300,37754500,0.000579203826212,27606.3651549,0.0183160332031,0.0579203826212,0.129513912824,0.183160332031
2017-05-12_3_10,2017-05-12,exacta,0.0411364226699,532599800,255885900,0.000157411000781,68294.0523495,0.00497777291233,0.0157411000781,0.0351981698151,0.0497777291233
2017-05-13_1_02,2017-05-13,exacta,0.0372057583823,353342400,215065000,0.000174142914534,45646.6284613,0.00550688248309,0.0174142914534,0.0389395394699,0.0550688248309
2017-05-13_1_07,2017-05-13,exacta,0.0566736816478,592192400,359223300,0.000119101334086,226427.723535,0.00376631488076,0.0119101334086,0.0266318679227,0.0376631488076
2017-05-13_2_06,2017-05-13,exacta,0.0525089716247,321980100,213829800,0.00029570277277,31532.3422625,0.0093509427238,0.029570277277,0.0661211501049,0.093509427238
2017-05-14_1_01,2017-05-14,exacta,0.0646733828769,240097400,96704500,0.0002133153164,91919.3780529,0.00674562259624,0.02133153164,0.0476987548113,0.0674562259624
2017-05-14_1_06,2017-05-14,exacta,0.0387669889536,693331900,390285400,0.000155304909424,62309.4290398,0.00491117245586,0.0155304909424,0.0347272334711,0.0491117245586
2017-05-19_2_08,2017-05-19,exacta,0.130056432162,27405000,35788500,0.000543027986903,57361.3343583,0.0171720527183,0.0543027986903,0.12142474924,0.171720527183
2017-05-20_2_01,2017-05-20,exacta,0.0589430942456,212070500,156465400,0.000293940973015,40211.0678369,0.00929522972373,0.0293940973015,0.0657271997034,0.0929522972373
2017-05-20_2_05,2017-05-20,exacta,0.0465215310157,412811000,262794400,0.000200391951085,53894.8726722,0.00633694990193,0.0200391951085,0.0448090024769,0.0633694990193
