race_id,race_date,target_market,model,tv
2025-07-05_2_07,2025-07-05,trio,main,0.0512260427825
2025-07-05_2_07,2025-07-05,trio,harville,0.122340975931
2025-07-06_1_04,2025-07-06,win,main,0.0797410889849
2025-07-06_1_04,2025-07-06,win,harville,8.58688120609e-17
2025-07-06_1_04,2025-07-06,exacta,main,0.0644997805795
2025-07-06_1_04,2025-07-06,exacta,harville,0.150293602491
2025-07-06_1_04,2025-07-06,quinella,main,0.0567021538729
2025-07-06_1_04,2025-07-06,quinella,harville,0.154510007539
2025-07-06_1_04,2025-07-06,trio,main,0.0336540016483
2025-07-06_1_04,2025-07-06,trio,harville,0.22869532397
2025-07-06_1_09,2025-07-06,win,main,0.084546174506
2025-07-06_1_09,2025-07-06,win,harville,3.29597460436e-17
2025-07-06_1_09,2025-07-06,exacta,main,0.0699294814635
2025-07-06_1_09,2025-07-06,exacta,harville,0.100177896505
2025-07-06_1_09,2025-07-06,quinella,main,0.0785738577715
2025-07-06_1_09,2025-07-06,quinella,harville,0.116096254137
2025-07-06_1_09,2025-07-06,trio,main,0.0427328230373
2025-07-06_1_09,2025-07-06,trio,harville,0.123032661335
2025-07-06_1_10,2025-07-06,win,main,0.029803052328
2025-07-06_1_10,2025-07-06,win,harville,6.59194920871e-17
2025-07-06_1_10,2025-07-06,exacta,main,0.0437747371713
2025-07-06_1_10,2025-07-06,exacta,harville,0.072765516296
2025-07-06_1_10,2025-07-06,quinella,main,0.0637946607878
2025-07-06_1_10,2025-07-06,quinella,harville,0.0982194123359
2025-07-06_1_10,2025-07-06,trio,main,0.0373168802969
2025-07-06_1_10,2025-07-06,trio,harville,0.133782363936
2025-07-11_2_03,2025-07-11,win,main,0.063576356962
2025-07-11_2_03,2025-07-11,win,harville,6.33174068732e-17
2025-07-11_2_03,2025-07-11,exacta,main,0.0671744777923
2025-07-11_2_03,2025-07-11,exacta,harville,0.144703153259
2025-07-11_2_03,2025-07-11,quinella,main,0.08715636653
2025-07-11_2_03,2025-07-11,quinella,harville,0.130449809893
2025-07-11_2_03,2025-07-11,trio,main,0.0554138558356
2025-07-11_2_03,2025-07-11,trio,harville,0.14388464839
2025-07-11_2_05,2025-07-11,win,main,0.0541003676364
2025-07-11_2_05,2025-07-11,win,harville,6.07153216592e-17
2025-07-11_2_05,2025-07-11,exacta,main,0.0707810033847
2025-07-11_2_05,2025-07-11,exacta,harville,0.123672779439
2025-07-11_2_05,2025-07-11,quinella,main,0.086142250114
2025-07-11_2_05,2025-07-11,quinella,harville,0.121777981252
2025-07-11_2_05,2025-07-11,trio,main,0.0470594022459
2025-07-11_2_05,2025-07-11,trio,harville,0.151689194071
2025-07-11_2_08,2025-07-11,win,main,0.0996078037421
2025-07-11_2_08,2025-07-11,win,harville,2.60208521397e-17
2025-07-11_2_08,2025-07-11,exacta,main,0.0809654354382
2025-07-11_2_08,2025-07-11,exacta,harville,0.0821532376635
2025-07-11_2_08,2025-07-11,quinella,main,0.0983716201875
2025-07-11_2_08,2025-07-11,quinella,harville,0.0717150738338
2025-07-11_2_08,2025-07-11,trio,main,0.0588995331759
2025-07-11_2_08,2025-07-11,trio,harville,0.113424117123
2025-07-11_3_04,2025-07-11,win,main,0.0610647942251
2025-07-11_3_04,2025-07-11,win,harville,7.2858385991e-17
2025-07-11_3_04,2025-07-11,exacta,main,0.0837316541461
2025-07-11_3_04,2025-07-11,exacta,harville,0.119345886016
2025-07-11_3_04,2025-07-11,quinella,main,0.104167675498
2025-07-11_3_04,2025-07-11,quinella,harville,0.125901246102
2025-07-11_3_04,2025-07-11,trio,main,0.0774853402523
2025-07-11_3_04,2025-07-11,trio,harville,0.1190073422
2025-07-11_3_05,2025-07-11,win,main,0.0889132126223
2025-07-11_3_05,2025-07-11,win,harville,6.76542155631e-17
2025-07-11_3_05,2025-07-11,exacta,main,0.0639085444941
2025-07-11_3_05,2025-07-11,exacta,harville,0.111350225504
2025-07-11_3_05,2025-07-11,quinella,main,0.0866494369024
2025-07-11_3_05,2025-07-11,quinella,harville,0.128365666922
2025-07-11_3_05,2025-07-11,trio,main,0.0487018808786
2025-07-11_3_05,2025-07-11,trio,harville,0.176281722412
2025-07-12_1_04,2025-07-12,win,main,0.0680008137628
2025-07-12_1_04,2025-07-12,win,harville,6.41847686111e-17
2025-07-12_1_04,2025-07-12,exacta,main,0.0429699114618
2025-07-12_1_04,2025-07-12,exacta,harville,0.142177745414
2025-07-12_1_04,2025-07-12,quinella,main,0.0459744787639
2025-07-12_1_04,2025-07-12,quinella,harville,0.137629091433
2025-07-12_1_04,2025-07-12,trio,main,0.0306558561532
2025-07-12_1_04,2025-07-12,trio,harville,0.188142014674
2025-07-12_1_06,2025-07-12,win,main,0.096613104273
2025-07-12_1_06,2025-07-12,win,harville,6.93889390391e-18
2025-07-12_1_06,2025-07-12,exacta,main,0.0587429867643
2025-07-12_1_06,2025-07-12,exacta,harville,0.120575265358
2025-07-12_1_06,2025-07-12,quinella,main,0.0757997751948
2025-07-12_1_06,2025-07-12,quinella,harville,0.0925474509831
2025-07-12_1_06,2025-07-12,trio,main,0.0395207355113
2025-07-12_1_06,2025-07-12,trio,harville,0.151528503228
2025-07-12_1_09,2025-07-12,win,main,0.0545822614231
2025-07-12_1_09,2025-07-12,win,harville,9.02056207508e-17
2025-07-12_1_09,2025-07-12,exacta,main,0.0656810352613
2025-07-12_1_09,2025-07-12,exacta,harville,0.151952128924
2025-07-12_1_09,2025-07-12,quinella,main,0.0558709093244
2025-07-12_1_09,2025-07-12,quinella,harville,0.160412562645
2025-07-12_1_09,2025-07-12,trio,main,0.0534431963668
2025-07-12_1_09,2025-07-12,trio,harville,0.212972739486
2025-07-13_1_01,2025-07-13,win,main,0.086579054913
2025-07-13_1_01,2025-07-13,win,harville,4.16333634234e-17
2025-07-13_1_01,2025-07-13,exacta,main,0.0612393130372
2025-07-13_1_01,2025-07-13,exacta,harville,0.143396028709
2025-07-13_1_01,2025-07-13,quinella,main,0.0441789613789
2025-07-13_1_01,2025-07-13,quinella,harville,0.140703311963
2025-07-13_1_01,2025-07-13,trio,main,0.0399187285707
2025-07-13_1_01,2025-07-13,trio,harville,0.163097823683
2025-07-13_1_06,2025-07-13,win,main,0.0770197622007
2025-07-13_1_06,2025-07-13,win,harville,3.64291929955e-17
2025-07-13_1_06,2025-07-13,exacta,main,0.0548186249264
2025-07-13_1_06,2025-07-13,exacta,harville,0.115301029372
2025-07-13_1_06,2025-07-13,quinella,main,0.0771255255048
2025-07-13_1_06,2025-07-13,quinella,harville,0.1122528464
2025-07-13_1_06,2025-07-13,trio,main,0.0464171472269
2025-07-13_1_06,2025-07-13,trio,harville,0.158078493656
2025-07-13_1_07,2025-07-13,win,main,0.0665293615802
2025-07-13_1_07,2025-07-13,win,harville,2.16840434497e-17
2025-07-13_1_07,2025-07-13,exacta,main,0.0686591530009
2025-07-13_1_07,2025-07-13,exacta,harville,0.10256969671
2025-07-13_1_07,2025-07-13,quinella,main,0.0673513153862
2025-07-13_1_07,2025-07-13,quinella,harville,0.112151571373
2025-07-13_1_07,2025-07-13,trio,main,0.0398843933931
2025-07-13_1_07,2025-07-13,trio,harville,0.136478383186
2025-07-13_1_09,2025-07-13,win,main,0.0482967547997
2025-07-13_1_09,2025-07-13,win,harville,3.64291929955e-17
2025-07-13_1_09,2025-07-13,exacta,main,0.0454220248943
2025-07-13_1_09,2025-07-13,exacta,harville,0.149111839137
2025-07-13_1_09,2025-07-13,quinella,main,0.0682515871089
2025-07-13_1_09,2025-07-13,quinella,harville,0.177209502271
2025-07-13_1_09,2025-07-13,trio,main,0.0470870062179
2025-07-13_1_09,2025-07-13,trio,harville,0.205111080679
2025-07-13_1_10,2025-07-13,win,main,0.0786303847417
2025-07-13_1_10,2025-07-13,win,harville,6.24500451352e-17
2025-07-13_1_10,2025-07-13,exacta,main,0.036342147415
2025-07-13_1_10,2025-07-13,exacta,harville,0.10620091449
2025-07-13_1_10,2025-07-13,quinella,main,0.0512489126912
2025-07-13_1_10,2025-07-13,quinella,harville,0.104872673303
2025-07-13_1_10,2025-07-13,trio,main,0.032571714365
2025-07-13_1_10,2025-07-13,trio,harville,0.164293387863
2025-07-13_3_01,2025-07-13,win,main,0.0243705426985
2025-07-13_3_01,2025-07-13,win,harville,1.6826817717e-16
2025-07-13_3_01,2025-07-13,exacta,main,0.03664400818
2025-07-13_3_01,2025-07-13,exacta,harville,0.0876853587358
2025-07-13_3_01,2025-07-13,quinella,main,0.0384789303719
2025-07-13_3_01,2025-07-13,quinella,harville,0.0839013395653
2025-07-13_3_01,2025-07-13,trio,main,0.041788539268
2025-07-13_3_01,2025-07-13,trio,harville,0.101243289669
2025-07-13_3_05,2025-07-13,win,main,0.0479950949128
2025-07-13_3_05,2025-07-13,win,harville,3.98986399475e-17
2025-07-13_3_05,2025-07-13,exacta,main,0.0575625426067
2025-07-13_3_05,2025-07-13,exacta,harville,0.127661578502
2025-07-13_3_05,2025-07-13,quinella,main,0.0719602900205
2025-07-13_3_05,2025-07-13,quinella,harville,0.135293534802
2025-07-13_3_05,2025-07-13,trio,main,0.0458181026648
2025-07-13_3_05,2025-07-13,trio,harville,0.153084017759
2025-07-18_2_07,2025-07-18,win,main,0.0817511643625
2025-07-18_2_07,2025-07-18,win,harville,1.38777878078e-17
2025-07-18_2_07,2025-07-18,exacta,main,0.0536125401238
2025-07-18_2_07,2025-07-18,exacta,harville,0.110975746426
2025-07-18_2_07,2025-07-18,quinella,main,0.0767739100335
2025-07-18_2_07,2025-07-18,quinella,harville,0.0817423926338
2025-07-18_2_07,2025-07-18,trio,main,0.0566167067938
2025-07-18_2_07,2025-07-18,trio,harville,0.098407938328
2025-07-18_2_08,2025-07-18,win,main,0.0865372784474
2025-07-18_2_08,2025-07-18,win,harville,6.07153216592e-17
2025-07-18_2_08,2025-07-18,exacta,main,0.0814640827046
2025-07-18_2_08,2025-07-18,exacta,harville,0.137163940277
2025-07-18_2_08,2025-07-18,quinella,main,0.088763561423
2025-07-18_2_08,2025-07-18,quinella,harville,0.164236145377
2025-07-18_2_08,2025-07-18,trio,main,0.0452897815514
2025-07-18_2_08,2025-07-18,trio,harville,0.195406324908
2025-07-19_1_04,2025-07-19,win,main,0.0860389151037
2025-07-19_1_04,2025-07-19,win,harville,1.73472347598e-17
2025-07-19_1_04,2025-07-19,exacta,main,0.0746721353108
2025-07-19_1_04,2025-07-19,exacta,harville,0.134113564226
2025-07-19_1_04,2025-07-19,quinella,main,0.064824909911
2025-07-19_1_04,2025-07-19,quinella,harville,0.131213989374
2025-07-19_1_04,2025-07-19,trio,main,0.0421002148938
2025-07-19_1_04,2025-07-19,trio,harville,0.18599019776
2025-07-19_1_07,2025-07-19,win,main,0.077124905583
2025-07-19_1_07,2025-07-19,win,harville,3.29597460436e-17
2025-07-19_1_07,2025-07-19,exacta,main,0.0795950837212
2025-07-19_1_07,2025-07-19,exacta,harville,0.165744238024
2025-07-19_1_07,2025-07-19,quinella,main,0.0980610957531
2025-07-19_1_07,2025-07-19,quinella,harville,0.142980437481
2025-07-19_1_07,2025-07-19,trio,main,0.0478939758794
2025-07-19_1_07,2025-07-19,trio,harville,0.204656928742
2025-07-19_1_09,2025-07-19,win,main,0.0519790344318
2025-07-19_1_09,2025-07-19,win,harville,5.20417042793e-17
2025-07-19_1_09,2025-07-19,exacta,main,0.0645977891015
2025-07-19_1_09,2025-07-19,exacta,harville,0.0914596064013
2025-07-19_1_09,2025-07-19,quinella,main,0.078209525171
2025-07-19_1_09,2025-07-19,quinella,harville,0.0884470055669
2025-07-19_1_09,2025-07-19,trio,main,0.0585954091082
2025-07-19_1_09,2025-07-19,trio,harville,0.134945696752
2025-07-19_2_04,2025-07-19,win,main,0.0578632061326
2025-07-19_2_04,2025-07-19,win,harville,6.59194920871e-17
2025-07-19_2_04,2025-07-19,exacta,main,0.0525683484109
2025-07-19_2_04,2025-07-19,exacta,harville,0.120128398117
2025-07-19_2_04,2025-07-19,quinella,main,0.0817522499912
2025-07-19_2_04,2025-07-19,quinella,harville,0.131406586415
2025-07-19_2_04,2025-07-19,trio,main,0.071324991384
2025-07-19_2_04,2025-07-19,trio,harville,0.183234071718
2025-07-19_2_06,2025-07-19,win,main,0.053486829653
2025-07-19_2_06,2025-07-19,win,harville,5.20417042793e-17
2025-07-19_2_06,2025-07-19,exacta,main,0.0561086585894
2025-07-19_2_06,2025-07-19,exacta,harville,0.107968678102
2025-07-19_2_06,2025-07-19,quinella,main,0.0799099653725
2025-07-19_2_06,2025-07-19,quinella,harville,0.128464738561
2025-07-19_2_06,2025-07-19,trio,main,0.0472378427437
2025-07-19_2_06,2025-07-19,trio,harville,0.155819796085
2025-07-19_2_07,2025-07-19,win,main,0.072650542693
2025-07-19_2_07,2025-07-19,win,harville,1.14491749414e-16
2025-07-19_2_07,2025-07-19,exacta,main,0.0734921161954
2025-07-19_2_07,2025-07-19,exacta,harville,0.0965495225142
2025-07-19_2_07,2025-07-19,quinella,main,0.107990168014
2025-07-19_2_07,2025-07-19,quinella,harville,0.133187023809
2025-07-19_2_07,2025-07-19,trio,main,0.0641445158085
2025-07-19_2_07,2025-07-19,trio,harville,0.142838411896
2025-07-20_1_03,2025-07-20,win,main,0.0484181406257
2025-07-20_1_03,2025-07-20,win,harville,7.97972798949e-17
2025-07-20_1_03,2025-07-20,exacta,main,0.0556767018772
2025-07-20_1_03,2025-07-20,exacta,harville,0.0818867755141
2025-07-20_1_03,2025-07-20,quinella,main,0.0488593488176
2025-07-20_1_03,2025-07-20,quinella,harville,0.0899747575653
2025-07-20_1_03,2025-07-20,trio,main,0.0416209564104
2025-07-20_1_03,2025-07-20,trio,harville,0.124995166781
2025-07-20_1_05,2025-07-20,win,main,0.0323208929094
2025-07-20_1_05,2025-07-20,win,harville,1.2490009027e-16
2025-07-20_1_05,2025-07-20,exacta,main,0.0516480156436
2025-07-20_1_05,2025-07-20,exacta,harville,0.0904630587941
2025-07-20_1_05,2025-07-20,quinella,main,0.0842432219298
2025-07-20_1_05,2025-07-20,quinella,harville,0.129801710848
2025-07-20_1_05,2025-07-20,trio,main,0.0502083524863
2025-07-20_1_05,2025-07-20,trio,harville,0.130013671124
2025-07-20_1_06,2025-07-20,win,main,0.0274953048351
2025-07-20_1_06,2025-07-20,win,harville,8.93382590128e-17
2025-07-20_1_06,2025-07-20,exacta,main,0.0379819058189
2025-07-20_1_06,2025-07-20,exacta,harville,0.0962647480685
2025-07-20_1_06,2025-07-20,quinella,main,0.0340129915658
2025-07-20_1_06,2025-07-20,quinella,harville,0.110514769789
2025-07-20_1_06,2025-07-20,trio,main,0.0353513905716
2025-07-20_1_06,2025-07-20,trio,harville,0.194974256733
2025-07-20_1_07,2025-07-20,win,main,0.0943547125261
2025-07-20_1_07,2025-07-20,win,harville,6.07153216592e-17
2025-07-20_1_07,2025-07-20,exacta,main,0.0645103382806
2025-07-20_1_07,2025-07-20,exacta,harville,0.0967701425231
2025-07-20_1_07,2025-07-20,quinella,main,0.0540666585435
